,datetime_utc,rh,temp,pm25,ws,wd,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6,pm25_bin
16,2025-01-02 16:00:00+00:00,33.065000000000005,7.221666666666667,1.7263833333333334,9.8,290.0,9.208987683701903,-3.351797404591556,16,-0.8660254037844384,-0.5000000000000004,1.1005166666666668,1.4243,1.2642166666666665,0.9694333333333333,0
17,2025-01-02 17:00:00+00:00,33.15,7.645,2.0617,8.2,280.0,8.075423574700107,-1.4239150568688257,17,-0.9659258262890683,-0.25881904510252063,1.7263833333333334,1.1005166666666668,1.4243,1.0914166666666667,0
18,2025-01-02 18:00:00+00:00,36.665,7.881666666666666,1.0985333333333334,9.3,290.0,8.739141373308948,-3.180787332928722,18,-1.0,-1.8369701987210297e-16,2.0617,1.7263833333333334,1.1005166666666668,1.3223666666666667,0
19,2025-01-02 19:00:00+00:00,41.95666666666667,7.275,1.0544833333333332,10.3,300.0,8.920061658979717,-5.150000000000001,19,-0.9659258262890684,0.2588190451025203,1.0985333333333334,2.0617,1.7263833333333334,1.2642166666666665,0
20,2025-01-02 20:00:00+00:00,42.195,7.026666666666667,1.1233833333333334,4.25,300.0,3.680607966083864,-2.1250000000000004,20,-0.8660254037844386,0.5000000000000001,1.0544833333333332,1.0985333333333334,2.0617,1.4243,0
21,2025-01-02 21:00:00+00:00,39.565000000000005,5.7316666666666665,1.0684333333333333,9.8,290.0,9.208987683701903,-3.351797404591556,21,-0.7071067811865477,0.7071067811865474,1.1233833333333334,1.0544833333333332,1.0985333333333334,1.1005166666666668,0
22,2025-01-02 22:00:00+00:00,38.48166666666667,5.406666666666667,1.0498833333333333,4.1,290.0,3.8527397452222236,-1.4022825876352427,22,-0.5000000000000004,0.8660254037844384,1.0684333333333333,1.1233833333333334,1.0544833333333332,1.7263833333333334,0
23,2025-01-02 23:00:00+00:00,40.255,4.9350000000000005,1.275,5.1,280.0,5.022519540362262,-0.8856057061013428,23,-0.25881904510252157,0.9659258262890681,1.0498833333333333,1.0684333333333333,1.1233833333333334,2.0617,0
24,2025-01-03 00:00:00+00:00,40.318333333333335,4.348333333333333,1.60665,4.05,270.0,4.05,7.43972930482017e-16,0,0.0,1.0,1.275,1.0498833333333333,1.0684333333333333,1.0985333333333334,0
25,2025-01-03 01:00:00+00:00,42.48833333333334,3.5616666666666665,2.6009666666666664,4.85,280.0,4.776317602109209,-0.8421936616846103,1,0.25881904510252074,0.9659258262890683,1.60665,1.275,1.0498833333333333,1.0544833333333332,1
26,2025-01-03 02:00:00+00:00,46.45166666666667,2.7266666666666666,1.9589,5.0,270.0,5.0,9.184850993605148e-16,2,0.49999999999999994,0.8660254037844387,2.6009666666666664,1.60665,1.275,1.1233833333333334,0
27,2025-01-03 03:00:00+00:00,49.81166666666666,2.118333333333333,2.0421833333333335,4.85,270.0,4.85,8.909305463796993e-16,3,0.7071067811865475,0.7071067811865476,1.9589,2.6009666666666664,1.60665,1.0684333333333333,0
28,2025-01-03 04:00:00+00:00,51.376666666666665,1.7133333333333334,2.5036666666666667,4.6,260.0,4.530115663856156,0.7987816172678794,4,0.8660254037844386,0.5000000000000001,2.0421833333333335,1.9589,2.6009666666666664,1.0498833333333333,1
29,2025-01-03 05:00:00+00:00,51.57666666666667,1.3033333333333335,2.2880166666666666,4.6,250.0,4.3225860556151785,1.5732926592980752,5,0.9659258262890683,0.25881904510252074,2.5036666666666667,2.0421833333333335,1.9589,1.275,0
30,2025-01-03 06:00:00+00:00,49.87,1.1,2.22655,5.1,250.0,4.792432366008133,1.7443027309609094,6,1.0,6.123233995736766e-17,2.2880166666666666,2.5036666666666667,2.0421833333333335,1.60665,0
31,2025-01-03 07:00:00+00:00,47.583333333333336,1.1566666666666667,1.8075833333333333,5.7,250.0,5.356247938479679,1.9495148169563108,7,0.9659258262890683,-0.25881904510252063,2.22655,2.2880166666666666,2.5036666666666667,2.6009666666666664,0
32,2025-01-03 08:00:00+00:00,46.19833333333334,1.2583333333333333,1.6716333333333333,4.65,250.0,4.369570686654474,1.5903936664643588,8,0.8660254037844387,-0.49999999999999983,1.8075833333333333,2.22655,2.2880166666666666,1.9589,0
33,2025-01-03 09:00:00+00:00,45.44833333333334,1.285,2.0539833333333335,4.4,240.0,3.8105117766515293,2.200000000000002,9,0.7071067811865476,-0.7071067811865475,1.6716333333333333,1.8075833333333333,2.22655,2.0421833333333335,0
34,2025-01-03 10:00:00+00:00,45.38666666666666,1.2183333333333333,3.6753666666666667,5.25,260.0,5.170240703314092,0.9116529327513843,10,0.49999999999999994,-0.8660254037844387,2.0539833333333335,1.6716333333333333,1.8075833333333333,2.5036666666666667,2
35,2025-01-03 11:00:00+00:00,46.026666666666664,1.1033333333333333,2.9939833333333334,5.7,250.0,5.356247938479679,1.9495148169563108,11,0.258819045102521,-0.9659258262890682,3.6753666666666667,2.0539833333333335,1.6716333333333333,2.2880166666666666,1
36,2025-01-03 12:00:00+00:00,46.986666666666665,0.7116666666666666,2.743133333333333,5.1,240.0,4.416729559300635,2.550000000000002,12,1.2246467991473532e-16,-1.0,2.9939833333333334,3.6753666666666667,2.0539833333333335,2.22655,1
37,2025-01-03 13:00:00+00:00,44.58166666666667,1.3916666666666666,2.654933333333333,4.4,240.0,3.8105117766515293,2.200000000000002,13,-0.2588190451025208,-0.9659258262890683,2.743133333333333,2.9939833333333334,3.6753666666666667,1.8075833333333333,1
38,2025-01-03 14:00:00+00:00,38.48833333333334,3.525,2.105933333333333,5.1,250.0,4.792432366008133,1.7443027309609094,14,-0.4999999999999998,-0.8660254037844388,2.654933333333333,2.743133333333333,2.9939833333333334,1.6716333333333333,0
39,2025-01-03 15:00:00+00:00,35.67333333333333,4.46,2.596616666666667,4.5,260.0,4.431634888554936,0.7814167995011865,15,-0.7071067811865471,-0.7071067811865479,2.105933333333333,2.654933333333333,2.743133333333333,2.0539833333333335,1
40,2025-01-03 16:00:00+00:00,33.34166666666667,5.145,1.9974166666666666,6.45,260.0,6.352010006928742,1.1200307459517007,16,-0.8660254037844384,-0.5000000000000004,2.596616666666667,2.105933333333333,2.654933333333333,3.6753666666666667,0
41,2025-01-03 17:00:00+00:00,31.508333333333333,5.71,1.7422333333333335,5.9,280.0,5.810365742772028,-1.0245242482348869,17,-0.9659258262890683,-0.25881904510252063,1.9974166666666666,2.596616666666667,2.105933333333333,2.9939833333333334,0
42,2025-01-03 18:00:00+00:00,30.676666666666666,5.808333333333334,1.8039833333333335,7.2,250.0,6.765786869658541,2.4625450319448134,18,-1.0,-1.8369701987210297e-16,1.7422333333333335,1.9974166666666666,2.596616666666667,2.743133333333333,0
43,2025-01-03 19:00:00+00:00,30.256666666666668,6.006666666666666,2.148683333333333,5.4,270.0,5.4,9.919639073093561e-16,19,-0.9659258262890684,0.2588190451025203,1.8039833333333335,1.7422333333333335,1.9974166666666666,2.654933333333333,0
44,2025-01-03 20:00:00+00:00,32.013333333333335,5.17,2.5759666666666665,5.7,260.0,5.613404192169586,0.9897946127015029,20,-0.8660254037844386,0.5000000000000001,2.148683333333333,1.8039833333333335,1.7422333333333335,2.105933333333333,1
45,2025-01-03 21:00:00+00:00,36.475,3.3116666666666665,2.7756,4.9,290.0,4.604493841850951,-1.675898702295778,21,-0.7071067811865477,0.7071067811865474,2.5759666666666665,2.148683333333333,1.8039833333333335,2.596616666666667,1
46,2025-01-03 22:00:00+00:00,40.38166666666667,2.1883333333333335,2.89595,2.5,290.0,2.349231551964771,-0.8550503583141724,22,-0.5000000000000004,0.8660254037844384,2.7756,2.5759666666666665,2.148683333333333,1.9974166666666666,1
47,2025-01-03 23:00:00+00:00,45.42833333333333,1.12,2.9688833333333333,2.93333333333333,240.0,2.5403411844343498,1.4666666666666663,23,-0.25881904510252157,0.9659258262890681,2.89595,2.7756,2.5759666666666665,1.7422333333333335,1
48,2025-01-04 00:00:00+00:00,50.055,0.235,3.54365,3.1,220.0,1.9926415900282717,2.3747377736688318,0,0.0,1.0,2.9688833333333333,2.89595,2.7756,1.8039833333333335,1
49,2025-01-04 01:00:00+00:00,52.79666666666667,-0.27166666666666667,3.7603333333333335,2.15,200.0,0.7353433081501876,2.020339134689703,1,0.25881904510252074,0.9659258262890683,3.54365,2.9688833333333333,2.89595,2.148683333333333,2
50,2025-01-04 02:00:00+00:00,55.473333333333336,-0.735,6.266466666666667,1.95,210.0,0.9750000000000002,1.6887495373796553,2,0.49999999999999994,0.8660254037844387,3.7603333333333335,3.54365,2.9688833333333333,2.5759666666666665,3
51,2025-01-04 03:00:00+00:00,55.49333333333333,-0.8450000000000001,5.7184,1.95,200.0,0.6669392794850538,1.8324006105325215,3,0.7071067811865475,0.7071067811865476,6.266466666666667,3.7603333333333335,3.54365,2.7756,3
52,2025-01-04 04:00:00+00:00,52.77333333333333,-0.7666666666666667,3.35565,3.6,280.0,3.5453079108439494,-0.6251334396009479,4,0.8660254037844386,0.5000000000000001,5.7184,6.266466666666667,3.7603333333333335,2.89595,1
