,datetime_utc,rh,temp,wd,ws,pm25,wind_u,wind_v,hour,hour_sin,hour_cos,pm_lag1,pm_lag2,pm_lag3,pm_lag6
884,2025-02-07 20:00:00+00:00,30.845000000000002,4.631666666666666,319.435,6.629333333333333,1.02455,4.3111236389282555,-5.036097041789251,20,-0.8660254037844386,0.5000000000000001,1.0972166666666667,0.9762500000000001,0.9023333333333333,3.2152000000000003
885,2025-02-07 21:00:00+00:00,33.068333333333335,3.1333333333333333,317.3683333333333,4.713833333333333,0.8170833333333333,3.192597757975689,-3.4680750064283563,21,-0.7071067811865477,0.7071067811865474,1.02455,1.0972166666666667,0.9762500000000001,2.059083333333333
886,2025-02-07 22:00:00+00:00,37.388333333333335,0.6916666666666667,317.62166666666667,4.554333333333333,0.9386500000000001,3.0697258218550822,-3.3643328446732568,22,-0.5000000000000004,0.8660254037844384,0.8170833333333333,1.02455,1.0972166666666667,1.3645333333333334
887,2025-02-07 23:00:00+00:00,40.555,-0.2783333333333333,318.47166666666664,4.390333333333333,0.99405,2.9107485597085603,-3.286726273958986,23,-0.25881904510252157,0.9659258262890681,0.9386500000000001,0.8170833333333333,1.02455,0.9023333333333333
888,2025-02-08 00:00:00+00:00,43.20166666666667,-1.035,307.115,3.2863333333333333,0.8863333333333333,2.6206075855532696,-1.9830286584712895,0,0.0,1.0,0.99405,0.9386500000000001,0.8170833333333333,0.9762500000000001
889,2025-02-08 01:00:00+00:00,44.45666666666667,-1.2833333333333334,310.4266666666666,3.3133333333333335,0.6941833333333334,2.5222305230306126,-2.1486114042493822,1,0.25881904510252074,0.9659258262890683,0.8863333333333333,0.99405,0.9386500000000001,1.0972166666666667
890,2025-02-08 02:00:00+00:00,46.905,-1.8733333333333335,302.56666666666666,2.3801666666666668,0.6866,2.0059228235147404,-1.281197481738769,2,0.49999999999999994,0.8660254037844387,0.6941833333333334,0.8863333333333333,0.99405,1.02455
891,2025-02-08 03:00:00+00:00,49.55166666666666,-2.3983333333333334,284.84833333333336,2.0736666666666665,0.8043333333333333,2.0044218702088314,-0.5314004240429009,3,0.7071067811865475,0.7071067811865476,0.6866,0.6941833333333334,0.8863333333333333,0.8170833333333333
892,2025-02-08 04:00:00+00:00,53.16833333333333,-2.981666666666667,266.68333333333334,1.3841666666666665,0.9133333333333333,1.381848228581732,0.08008017405475541,4,0.8660254037844386,0.5000000000000001,0.8043333333333333,0.6866,0.6941833333333334,0.9386500000000001
893,2025-02-08 05:00:00+00:00,56.00666666666667,-3.31,290.6766666666666,1.156,1.0329166666666667,1.0815396165445323,-0.40817650329815147,5,0.9659258262890683,0.25881904510252074,0.9133333333333333,0.8043333333333333,0.6866,0.99405
894,2025-02-08 06:00:00+00:00,54.95333333333333,-2.8716666666666666,298.75333333333333,1.7038333333333333,0.9917666666666667,1.4937485900574496,-0.8196116016011236,6,1.0,6.123233995736766e-17,1.0329166666666667,0.9133333333333333,0.8043333333333333,0.8863333333333333
895,2025-02-08 07:00:00+00:00,56.72,-3.2199999999999998,301.8383333333333,1.2283333333333333,1.0127166666666667,1.043518234623634,-0.6479756722175238,7,0.9659258262890683,-0.25881904510252063,0.9917666666666667,1.0329166666666667,0.9133333333333333,0.6941833333333334
896,2025-02-08 08:00:00+00:00,59.36833333333333,-3.7983333333333333,284.2966666666667,0.9875,1.1530666666666667,0.9569172233422103,-0.24385585428903403,8,0.8660254037844387,-0.49999999999999983,1.0127166666666667,0.9917666666666667,1.0329166666666667,0.6866
897,2025-02-08 09:00:00+00:00,58.505,-3.8466666666666662,252.93166666666667,1.9393333333333334,0.8186,1.8539161360388554,0.5692176546037007,9,0.7071067811865476,-0.7071067811865475,1.1530666666666667,1.0127166666666667,0.9917666666666667,0.8043333333333333
898,2025-02-08 10:00:00+00:00,57.21,-3.7133333333333334,274.5366666666667,1.4911666666666668,0.9780833333333334,1.4864947212827715,-0.11794690066395905,10,0.49999999999999994,-0.8660254037844387,0.8186,1.1530666666666667,1.0127166666666667,0.9133333333333333
899,2025-02-08 11:00:00+00:00,57.57166666666667,-3.925,309.06666666666666,2.3331666666666666,1.6302666666666668,1.8115013698621705,-1.4704181314959102,11,0.258819045102521,-0.9659258262890682,0.9780833333333334,0.8186,1.1530666666666667,1.0329166666666667
900,2025-02-08 12:00:00+00:00,55.873333333333335,-3.2550000000000003,322.9583333333333,3.0468333333333333,1.4820666666666669,1.8353991404807062,-2.431975196467636,12,1.2246467991473532e-16,-1.0,1.6302666666666668,0.9780833333333334,0.8186,0.9917666666666667
901,2025-02-08 13:00:00+00:00,47.28,-0.46499999999999997,312.90333333333336,2.8128333333333333,1.80565,2.0604096844261344,-1.9148742239202317,13,-0.2588190451025208,-0.9659258262890683,1.4820666666666669,1.6302666666666668,0.9780833333333334,1.0127166666666667
902,2025-02-08 14:00:00+00:00,38.60166666666667,2.731666666666667,291.35999999999996,2.153,3.9153499999999997,2.005111121111322,-0.7841800762552544,14,-0.4999999999999998,-0.8660254037844388,1.80565,1.4820666666666669,1.6302666666666668,1.1530666666666667
903,2025-02-08 15:00:00+00:00,29.55,5.5649999999999995,246.40666666666667,2.6388333333333334,0.6953999999999999,2.418251423871833,1.0561730028991296,15,-0.7071067811865471,-0.7071067811865479,3.9153499999999997,1.80565,1.4820666666666669,0.8186
904,2025-02-08 16:00:00+00:00,27.303333333333335,6.681666666666667,231.7,2.448,0.5568333333333333,1.9211325550649865,1.5172190698345036,16,-0.8660254037844384,-0.5000000000000004,0.6953999999999999,3.9153499999999997,1.80565,0.9780833333333334
905,2025-02-08 17:00:00+00:00,27.011666666666667,7.091666666666667,248.60333333333335,2.447666666666666,0.6010000000000001,2.278966239698485,0.8929641590935529,17,-0.9659258262890683,-0.25881904510252063,0.5568333333333333,0.6953999999999999,3.9153499999999997,1.6302666666666668
906,2025-02-08 18:00:00+00:00,26.501666666666665,7.4816666666666665,273.755,2.7296666666666667,0.51705,2.723806650857016,-0.17876643940682946,18,-1.0,-1.8369701987210297e-16,0.6010000000000001,0.5568333333333333,0.6953999999999999,1.4820666666666669
907,2025-02-08 19:00:00+00:00,30.543333333333333,5.503333333333333,235.70166666666668,2.707,0.7426333333333334,2.236292456232459,1.5253999640087161,19,-0.9659258262890684,0.2588190451025203,0.51705,0.6010000000000001,0.5568333333333333,1.80565
908,2025-02-08 20:00:00+00:00,33.346666666666664,4.45,219.81333333333333,2.5915000000000004,1.2630333333333332,1.6593075696042645,1.9906206668911057,20,-0.8660254037844386,0.5000000000000001,0.7426333333333334,0.51705,0.6010000000000001,3.9153499999999997
909,2025-02-08 21:00:00+00:00,36.09,3.2866666666666666,234.95499999999998,2.299,1.2004,1.8821943020538747,1.3201309061286033,21,-0.7071067811865477,0.7071067811865474,1.2630333333333332,0.7426333333333334,0.51705,0.6953999999999999
910,2025-02-08 22:00:00+00:00,39.37833333333333,2.2816666666666667,237.71166666666667,1.8446666666666665,1.6683333333333332,1.5594270063800102,0.9853844543546392,22,-0.5000000000000004,0.8660254037844384,1.2004,1.2630333333333332,0.7426333333333334,0.5568333333333333
